Technique,Model,F1 Score,Parameters,Fold
RandomUnderSampler,KNeighborsClassifier,0.6917734666753632,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'minkowski', 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",137
RandomUnderSampler,KNeighborsClassifier,0.6917734666753632,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'minkowski', 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",138
RandomUnderSampler,KNeighborsClassifier,0.6935566672385101,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'minkowski', 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",139
RandomUnderSampler,KNeighborsClassifier,0.6935566672385101,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'minkowski', 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",140
RandomUnderSampler,KNeighborsClassifier,0.6409967198319444,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",141
RandomUnderSampler,KNeighborsClassifier,0.6409967198319444,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",142
RandomUnderSampler,KNeighborsClassifier,0.6409967198319444,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",143
RandomUnderSampler,KNeighborsClassifier,0.6409967198319444,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",144
RandomUnderSampler,KNeighborsClassifier,0.6642582051304625,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'euclidean', 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",145
RandomUnderSampler,KNeighborsClassifier,0.6642582051304625,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'euclidean', 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",146
RandomUnderSampler,KNeighborsClassifier,0.6642582051304625,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'euclidean', 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",147
RandomUnderSampler,KNeighborsClassifier,0.6642582051304625,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'euclidean', 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",148
RandomUnderSampler,KNeighborsClassifier,0.6771676828703752,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",149
RandomUnderSampler,KNeighborsClassifier,0.6771676828703752,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",150
RandomUnderSampler,KNeighborsClassifier,0.6771676828703752,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",151
RandomUnderSampler,KNeighborsClassifier,0.6771676828703752,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",152
RandomUnderSampler,KNeighborsClassifier,0.6818690823478708,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'euclidean', 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",153
RandomUnderSampler,KNeighborsClassifier,0.6818690823478708,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'euclidean', 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",154
RandomUnderSampler,KNeighborsClassifier,0.6818690823478708,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'euclidean', 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",155
RandomUnderSampler,KNeighborsClassifier,0.6818690823478708,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'euclidean', 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",156
RandomUnderSampler,KNeighborsClassifier,0.6935566672385101,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'euclidean', 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",157
RandomUnderSampler,KNeighborsClassifier,0.6935566672385101,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'euclidean', 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",158
RandomUnderSampler,KNeighborsClassifier,0.6935566672385101,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'euclidean', 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",159
RandomUnderSampler,KNeighborsClassifier,0.6935566672385101,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'euclidean', 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",160
RandomUnderSampler,KNeighborsClassifier,0.6449453533947547,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'manhattan', 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",161
RandomUnderSampler,KNeighborsClassifier,0.6449453533947547,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'manhattan', 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",162
RandomUnderSampler,KNeighborsClassifier,0.6449453533947547,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'manhattan', 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",163
RandomUnderSampler,KNeighborsClassifier,0.6449453533947547,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'manhattan', 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",164
RandomUnderSampler,KNeighborsClassifier,0.6622970206409923,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'manhattan', 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",165
RandomUnderSampler,KNeighborsClassifier,0.6622970206409923,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'manhattan', 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",166
RandomUnderSampler,KNeighborsClassifier,0.6622970206409923,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'manhattan', 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",167
RandomUnderSampler,KNeighborsClassifier,0.6622970206409923,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'manhattan', 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",168
RandomUnderSampler,KNeighborsClassifier,0.6783099339190118,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'manhattan', 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",169
RandomUnderSampler,KNeighborsClassifier,0.6783099339190118,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'manhattan', 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",170
RandomUnderSampler,KNeighborsClassifier,0.6783099339190118,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'manhattan', 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",171
RandomUnderSampler,KNeighborsClassifier,0.6783099339190118,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'manhattan', 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",172
RandomUnderSampler,KNeighborsClassifier,0.6846262937193012,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'manhattan', 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",173
RandomUnderSampler,KNeighborsClassifier,0.6846262937193012,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'manhattan', 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",174
RandomUnderSampler,KNeighborsClassifier,0.6846262937193012,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'manhattan', 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",175
RandomUnderSampler,KNeighborsClassifier,0.6846262937193012,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'manhattan', 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",176
RandomUnderSampler,KNeighborsClassifier,0.6917734666753632,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'manhattan', 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",177
RandomUnderSampler,KNeighborsClassifier,0.6917734666753632,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'manhattan', 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",178
RandomUnderSampler,KNeighborsClassifier,0.6917734666753632,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'manhattan', 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",179
RandomUnderSampler,KNeighborsClassifier,0.6917734666753632,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'metric': 'manhattan', 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",180
RandomUnderSampler,KNeighborsClassifier,0.6449453533947547,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",181
RandomUnderSampler,KNeighborsClassifier,0.6449453533947547,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",182
RandomUnderSampler,KNeighborsClassifier,0.6409967198319444,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",183
RandomUnderSampler,KNeighborsClassifier,0.6409967198319444,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",184
RandomUnderSampler,KNeighborsClassifier,0.6622970206409923,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",185
RandomUnderSampler,KNeighborsClassifier,0.6622970206409923,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",186
RandomUnderSampler,KNeighborsClassifier,0.6642582051304625,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",187
RandomUnderSampler,KNeighborsClassifier,0.6642582051304625,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",188
RandomUnderSampler,KNeighborsClassifier,0.6783099339190118,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",189
RandomUnderSampler,KNeighborsClassifier,0.6783099339190118,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",190
RandomUnderSampler,KNeighborsClassifier,0.6771676828703752,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",191
RandomUnderSampler,KNeighborsClassifier,0.6771676828703752,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",192
RandomUnderSampler,KNeighborsClassifier,0.6846262937193012,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",193
RandomUnderSampler,KNeighborsClassifier,0.6846262937193012,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",194
RandomUnderSampler,KNeighborsClassifier,0.6818690823478708,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",195
RandomUnderSampler,KNeighborsClassifier,0.6818690823478708,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",196
RandomUnderSampler,KNeighborsClassifier,0.6917734666753632,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",197
RandomUnderSampler,KNeighborsClassifier,0.6917734666753632,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",198
RandomUnderSampler,KNeighborsClassifier,0.6935566672385101,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",199
RandomUnderSampler,KNeighborsClassifier,0.6935566672385101,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'minkowski', 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",200
RandomUnderSampler,KNeighborsClassifier,0.6409967198319444,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",201
RandomUnderSampler,KNeighborsClassifier,0.6409967198319444,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",202
RandomUnderSampler,KNeighborsClassifier,0.6409967198319444,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",203
RandomUnderSampler,KNeighborsClassifier,0.6409967198319444,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",204
RandomUnderSampler,KNeighborsClassifier,0.6642582051304625,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",205
RandomUnderSampler,KNeighborsClassifier,0.6642582051304625,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",206
RandomUnderSampler,KNeighborsClassifier,0.6642582051304625,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",207
RandomUnderSampler,KNeighborsClassifier,0.6642582051304625,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",208
RandomUnderSampler,KNeighborsClassifier,0.6771676828703752,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",209
RandomUnderSampler,KNeighborsClassifier,0.6771676828703752,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",210
RandomUnderSampler,KNeighborsClassifier,0.6771676828703752,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",211
RandomUnderSampler,KNeighborsClassifier,0.6771676828703752,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",212
RandomUnderSampler,KNeighborsClassifier,0.6818690823478708,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",213
RandomUnderSampler,KNeighborsClassifier,0.6818690823478708,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",214
RandomUnderSampler,KNeighborsClassifier,0.6818690823478708,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",215
RandomUnderSampler,KNeighborsClassifier,0.6818690823478708,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",216
RandomUnderSampler,KNeighborsClassifier,0.6935566672385101,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",217
RandomUnderSampler,KNeighborsClassifier,0.6935566672385101,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",218
RandomUnderSampler,KNeighborsClassifier,0.6935566672385101,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",219
RandomUnderSampler,KNeighborsClassifier,0.6935566672385101,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'euclidean', 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",220
RandomUnderSampler,KNeighborsClassifier,0.6449453533947547,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",221
RandomUnderSampler,KNeighborsClassifier,0.6449453533947547,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",222
RandomUnderSampler,KNeighborsClassifier,0.6449453533947547,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",223
RandomUnderSampler,KNeighborsClassifier,0.6449453533947547,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",224
RandomUnderSampler,KNeighborsClassifier,0.6622970206409923,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",225
RandomUnderSampler,KNeighborsClassifier,0.6622970206409923,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",226
RandomUnderSampler,KNeighborsClassifier,0.6622970206409923,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",227
RandomUnderSampler,KNeighborsClassifier,0.6622970206409923,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",228
RandomUnderSampler,KNeighborsClassifier,0.6783099339190118,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",229
RandomUnderSampler,KNeighborsClassifier,0.6783099339190118,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",230
RandomUnderSampler,KNeighborsClassifier,0.6783099339190118,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",231
RandomUnderSampler,KNeighborsClassifier,0.6783099339190118,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",232
RandomUnderSampler,KNeighborsClassifier,0.6846262937193012,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",233
RandomUnderSampler,KNeighborsClassifier,0.6846262937193012,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",234
RandomUnderSampler,KNeighborsClassifier,0.6846262937193012,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",235
RandomUnderSampler,KNeighborsClassifier,0.6846262937193012,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",236
RandomUnderSampler,KNeighborsClassifier,0.6917734666753632,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",237
RandomUnderSampler,KNeighborsClassifier,0.6917734666753632,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",238
RandomUnderSampler,KNeighborsClassifier,0.6917734666753632,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",239
RandomUnderSampler,KNeighborsClassifier,0.6917734666753632,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'metric': 'manhattan', 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",240
RandomUnderSampler,KNeighborsClassifier,0.6449453533947547,"{'algorithm': 'ball_tree', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",241
RandomUnderSampler,KNeighborsClassifier,0.6449453533947547,"{'algorithm': 'ball_tree', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",242
RandomUnderSampler,KNeighborsClassifier,0.6409967198319444,"{'algorithm': 'ball_tree', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",243
RandomUnderSampler,KNeighborsClassifier,0.6409967198319444,"{'algorithm': 'ball_tree', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",244
RandomUnderSampler,KNeighborsClassifier,0.6622970206409923,"{'algorithm': 'ball_tree', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",245
RandomUnderSampler,KNeighborsClassifier,0.6622970206409923,"{'algorithm': 'ball_tree', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",246
RandomUnderSampler,KNeighborsClassifier,0.6642582051304625,"{'algorithm': 'ball_tree', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",247
RandomUnderSampler,KNeighborsClassifier,0.6642582051304625,"{'algorithm': 'ball_tree', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",248
RandomUnderSampler,KNeighborsClassifier,0.6783099339190118,"{'algorithm': 'ball_tree', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",249
RandomUnderSampler,KNeighborsClassifier,0.6783099339190118,"{'algorithm': 'ball_tree', 'leaf_size': 50, 'metric': 'minkowski', 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",250
